codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL,Language,Source Type,1st Theme,2nd Theme,Perspective,Who,Who Background,Whom,Whom Background,Verification,Verification.1,Comments,Coder,weekIndex,Comment,1st Theme String,Source Type String,Prevention String
2020-05-17-2020-05-24,UCT4Jg8h03dD0iN3Pb5L0PMA,EFzZddpAPEY,Especial coronavirus: conspiraciones y estigmas,2020-05-19T16:00:10Z,108317,1343.0,346.0,,751,DW Español,1020000,DE,https://www.youtube.com/watch?v=EFzZddpAPEY,,,,,,,,,,,,,,20,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCr8Tl18qM93nNMDh4CLVqKA,D3EdI6G2tF4,Coronavirus Trailer | Ram Gopal Varma | Agasthya Manju | Latest Movie Trailers 2020 | #RGV,2020-05-26T12:00:09Z,7475850,141003.0,13981.0,9976.0,246,RGV,1150000,IN,https://www.youtube.com/watch?v=D3EdI6G2tF4,4.0,,,,,,,,,,,,1.0,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCLXo7UDZvByw2ixzpQCufnA,n6QwnzbRUyA,How coronavirus spreads outdoors vs. indoors,2020-05-28T12:00:21Z,3911115,66064.0,6512.0,5530.0,363,Vox,8590000,US,https://www.youtube.com/watch?v=n6QwnzbRUyA,1.0,1.0,4.4,5.0,1.0,1.0,6.0,9.0,7.0,1.1,,,1.0,21,,Prevention and Action,Straight news,Social distancing
2020-05-24-2020-05-31,UCeY0bbntWzzVIaj2z3QigXg,rRA1LTsyZqA,Attendee At Packed Memorial Day Gathering Tests Positive For Coronavirus | NBC Nightly News,2020-05-30T23:35:15Z,2144627,8259.0,3798.0,8064.0,129,NBC News,3760000,US,https://www.youtube.com/watch?v=rRA1LTsyZqA,1.0,1.0,2.0,4.1,3.0,1.0,2.0,9.0,7.0,1.1,,,1.0,21,,Statistics and Modeling,Straight news,Not prevention
2020-05-24-2020-05-31,UC0p5jTq6Xx_DosDFxVXnWaQ,f9v6givfTEA,Covid-19: why the economy could fare worse than you think | The Economist,2020-05-27T14:00:21Z,1935494,25708.0,1390.0,2131.0,527,The Economist,1570000,GB,https://www.youtube.com/watch?v=f9v6givfTEA,1.0,1.0,6.0,0.0,1.0,4.0,6.0,9.0,7.0,1.1,,,1.0,21,,Economy,Straight news,Not prevention
2020-05-24-2020-05-31,UCLXo7UDZvByw2ixzpQCufnA,jLbJayQygzw,What Bill Gates hopes we learn from coronavirus,2020-05-26T15:17:50Z,1838466,30964.0,22876.0,15918.0,237,Vox,8590000,US,https://www.youtube.com/watch?v=jLbJayQygzw,1.0,1.0,8.0,0.0,1.0,1.0,3.0,9.0,7.0,1.1,,,1.0,21,,Other,Straight news,Not prevention
2020-05-24-2020-05-31,UCKII0Ml9S5wneKbHswmUrIQ,0zVk0RwgO-c,Temuan Gejala Baru Infeksi Covid-19,2020-05-29T07:00:01Z,735187,5584.0,1069.0,2129.0,199,CNN Indonesia,6120000,ID,https://www.youtube.com/watch?v=0zVk0RwgO-c,4.0,,,,,,,,,,,,1.0,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCCj956IF62FbT7Gouszaj9w,QXwZU-r8DK0,Coronavirus: UK announces return for competitive sport - Covid-19 Government Briefing  - BBC,2020-05-30T15:52:29Z,714353,2252.0,1664.0,3360.0,2871,BBC,9270000,GB,https://www.youtube.com/watch?v=QXwZU-r8DK0,1.0,1.0,4.1,2.0,2.0,4.0,2.0,9.0,7.0,1.1,,,1.0,21,,Prevention and Action,Straight news,Lockdown
2020-05-24-2020-05-31,UCupvZG-5ko_eiXAupbDfxWw,XSC-eX-fQvU,CNN reporter debunks Alabama beachgoers&#39; Covid 19 theories,2020-05-26T06:07:23Z,623009,6664.0,1003.0,9545.0,541,CNN,10500000,US,https://www.youtube.com/watch?v=XSC-eX-fQvU,1.0,1.0,4.1,4.2,3.0,1.0,6.0,1.0,5.0,1.1,,interesting for analysis,1.0,21,,Prevention and Action,Straight news,Lockdown
2020-05-24-2020-05-31,UCupvZG-5ko_eiXAupbDfxWw,RCUWxrr_ZKI,Where early US coronavirus hotspots stand now,2020-05-27T16:20:01Z,524204,2943.0,2146.0,2667.0,518,CNN,10500000,US,https://www.youtube.com/watch?v=RCUWxrr_ZKI,1.0,1.0,2.0,4.1,1.0,1.0,3.0,9.0,7.0,1.1,,,1.0,21,,Statistics and Modeling,Straight news,Not prevention
2020-05-24-2020-05-31,UCeY0bbntWzzVIaj2z3QigXg,ZH5qtjcpNtQ,Live: New York Gov. Andrew Cuomo Holds Coronavirus Briefing | NBC News,2020-05-25T16:10:55Z,515946,2692.0,1409.0,,1637,NBC News,3760000,US,https://www.youtube.com/watch?v=ZH5qtjcpNtQ,1.0,1.0,10.0,2.0,2.0,1.0,2.0,1.0,3.0,1.1,,message of appreciation on memorial day to frontline workers,1.0,21,,Other,Straight news,Not prevention
2020-05-24-2020-05-31,UCoMdktPbSTixAyNGwb-UYkQ,ulwV65DBTI4,"Coronavirus: Excess deaths of 64,000 in UK during COVID-19 pandemic",2020-05-26T18:32:43Z,500178,1998.0,1290.0,1780.0,146,Sky News,2580000,GB,https://www.youtube.com/watch?v=ulwV65DBTI4,1.0,1.0,2.0,0.0,1.0,9.0,7.0,9.0,7.0,1.1,,,0.0,21,,Statistics and Modeling,Straight news,Not prevention
2020-05-24-2020-05-31,UCTXNz3gjAypWp3EhlIATEJQ,10eohyOWt-o,"Cientifica de Wuhan: El coronavirus es ""solo la punta del iceberg""",2020-05-28T04:05:13Z,489366,2601.0,490.0,1077.0,179,24horas.cl,783000,CL,https://www.youtube.com/watch?v=10eohyOWt-o,2.0,,,,,,,,,,,,0.0,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCrfEMrohcMdA7YvSJLAEfXQ,0jqhW1FkaYI,Dibujo sobre el CORONAVIRUS (COVID-19) Facil | Drawing of Coronavirus,2020-05-29T13:30:01Z,481022,4894.0,574.0,0.0,476,KidsLet'sDraw,686000,PE,https://www.youtube.com/watch?v=0jqhW1FkaYI,2.0,,,,,,,,,,,"no words, but spanish title and description, a drawing tutorial...",0.0,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCQgWpmt02UtJkyO32HGUASQ,yAi_GKbpKUQ,"COVID-19, panique sociale, scientifique et politique ? Philippe Douste-Blazy [EN DIRECT]",2020-05-27T20:18:05Z,388859,5503.0,1032.0,125.0,10076,Thinkerview,629000,FR,https://www.youtube.com/watch?v=yAi_GKbpKUQ,4.0,,,,,,,,,,,,0.0,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCarEovlrD9QY-fy-Z6apIDQ,2eiaJvIxpGg,Hasan And Kamala Harris Discuss COVID-19 And The Election | Patriot Act Digital Exclusive | Netflix,2020-05-28T15:00:02Z,411504,9956.0,860.0,1431.0,1101,Patriot Act,1330000,US,https://www.youtube.com/watch?v=2eiaJvIxpGg,1.0,2.0,6.0,0.0,1.0,1.0,2.0,1.0,5.0,1.1,,,0.0,21,,Economy,Entertainment news,Not prevention
2020-05-24-2020-05-31,UCupvZG-5ko_eiXAupbDfxWw,CVLpAMlaoM8,"US coronavirus death toll surpasses 100,000",2020-05-28T01:29:59Z,381665,3207.0,1290.0,3046.0,638,CNN,10500000,US,https://www.youtube.com/watch?v=CVLpAMlaoM8,1.0,1.0,9.0,2.0,3.0,1.0,3.0,1.0,5.0,1.1,,,0.0,21,,Human Interest,Straight news,Not prevention
2020-05-24-2020-05-31,UCUBIrDsIVzRpKsClMlSlTpQ,hBXMhuGqcAg,Coronavirus en Peru: 4 razones que explican la cantidad de casos a pesar de la cuarentena,2020-05-27T13:36:17Z,374646,15160.0,453.0,2177.0,303,BBC News Mundo,1470000,GB,https://www.youtube.com/watch?v=hBXMhuGqcAg,2.0,,,,,,,,,,,,0.0,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCcYzLCs3zrQIBVHYA1sK2sw,dF28cBTF-Nk,What If I Get Coronavirus?,2020-05-25T11:30:06Z,373576,10484.0,301.0,651.0,524,Sadhguru,5460000,IN,https://www.youtube.com/watch?v=dF28cBTF-Nk,1.0,8.0,1.0,4.1,1.0,6.0,6.0,9.0,7.0,1.1,,,0.0,21,,Virus information,YouTubers-laypersons/channels,Not prevention
2020-05-24-2020-05-31,UCoMdktPbSTixAyNGwb-UYkQ,qsp6PikjDOw,Exclusive: Chinese scientists &#39;99% confident&#39; their coronavirus vaccine will work,2020-05-29T20:07:56Z,350407,2753.0,580.0,1470.0,177,Sky News,2580000,GB,https://www.youtube.com/watch?v=qsp6PikjDOw,1.0,1.0,4.3,0.0,2.0,8.0,3.0,9.0,7.0,1.1,,,0.0,21,,Prevention and Action,Straight news,Vaccine
2020-05-24-2020-05-31,UCBi2mrWuNuyYy4gbM6fU18Q,NEWqRcy-6Wg,Dalai Lama speaks out on COVID-19,2020-05-29T01:41:56Z,337041,7113.0,258.0,1165.0,748,ABC News,9620000,US,https://www.youtube.com/watch?v=NEWqRcy-6Wg,1.0,1.0,5.0,0.0,2.0,9.0,6.0,8.0,5.0,1.3,,dalai lama talks about combatting fear and negativity during covid through meditation,,21,,Non-Physical Health,Straight news,Not prevention
2020-05-24-2020-05-31,UCG3ig8DBgfnZueZDDsacWZw,brc-JAC3pIo,Baseline&#39;s COVID-19 testing program: 5 steps to getting tested,2020-05-28T17:54:26Z,338356,1051.0,38.0,0.0,125,Project Baseline,1610,US,https://www.youtube.com/watch?v=brc-JAC3pIo,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCeY0bbntWzzVIaj2z3QigXg,OosdUZV24Jg,Russia And China Spread Coronavirus Conspiracies About US In Middle East | NBC News,2020-05-26T20:59:47Z,297751,1501.0,1042.0,1513.0,318,NBC News,3760000,US,https://www.youtube.com/watch?v=OosdUZV24Jg,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCeY0bbntWzzVIaj2z3QigXg,rFj7GI0U7v4,Live: New York Gov. Andrew Cuomo Holds Coronavirus Briefing | NBC News,2020-05-27T17:57:31Z,241089,2136.0,799.0,1088.0,2939,NBC News,3760000,US,https://www.youtube.com/watch?v=rFj7GI0U7v4,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCiMg06DjcUk5FRiM3g5sqoQ,ML3n1c0FHDI,Prevent COVID-19: Wear a Cloth Face Covering,2020-05-29T15:50:28Z,185523,611.0,186.0,0.0,94,Centers for Disease Control and Prevention (CDC),475000,US,https://www.youtube.com/watch?v=ML3n1c0FHDI,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCBi2mrWuNuyYy4gbM6fU18Q,HxGFaWplW9o,Latin America emerges as COVID-19 hotspot,2020-05-24T02:04:34Z,177431,1801.0,224.0,913.0,141,ABC News,9620000,US,https://www.youtube.com/watch?v=HxGFaWplW9o,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UC1a4RqaEpMsHja5dSlUE1mg,iv4mrCE6Tgg,Recognizing the symptoms of COVID-19,2020-05-27T09:33:17Z,164288,847.0,97.0,322.0,273,Medmastery,78900,AT,https://www.youtube.com/watch?v=iv4mrCE6Tgg,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCknLrEdhRCp1aegoMqRaCZg,I1wJAf_Lll8,Coronavirus immunity: Did Sweden&#39;s model fail? | COVID-19 Special,2020-05-26T15:34:46Z,161542,1655.0,175.0,1224.0,631,DW News,1660000,DE,https://www.youtube.com/watch?v=I1wJAf_Lll8,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCTrQ7HXWRRxr7OsOtodr2_w,J_y_i8tvkb4,How long the Coronavirus pandemic will last,2020-05-28T16:53:55Z,131353,1618.0,187.0,1203.0,566,Channel 4 News,1420000,GB,https://www.youtube.com/watch?v=J_y_i8tvkb4,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCG-iSMVtWbbwDDXgXXypARQ,NSRK41UbTEU,Coronavirus Pandemic Update 76: Antibody Testing False Positives in COVID-19,2020-05-28T16:58:59Z,115257,3479.0,69.0,591.0,939,MedCram - Medical Lectures Explained CLEARLY,808000,US,https://www.youtube.com/watch?v=NSRK41UbTEU,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UC16niRr50-MSBwiO3YDb3RA,GIe8ZbQgTow,Coronavirus India: Death and despair as migrant workers flee cities - BBC News,2020-05-27T17:04:26Z,114810,1528.0,157.0,2281.0,456,BBC News,8210000,GB,https://www.youtube.com/watch?v=GIe8ZbQgTow,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCT7a_fVlSrjOs9jyvtH-uhA,YZnnnGheZJU,Home care for suspected and mild cases of COVID-19,2020-05-24T14:31:55Z,94474,1305.0,33.0,40.0,267,WHO Eastern Mediterranean Region,18100,Unknown,https://www.youtube.com/watch?v=YZnnnGheZJU,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCHpw8xwDNhU9gdohEcJu4aA,HFHBPvMRvX4,Why US anti-vaxxers will refuse the coronavirus vaccine,2020-05-29T11:46:31Z,92532,945.0,671.0,1813.0,459,The Guardian,1400000,GB,https://www.youtube.com/watch?v=HFHBPvMRvX4,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCG0JobEI68HpE43yiQ0dyUA,jh9x6970ZcY,New Symptoms of COVID-19,2020-05-27T19:19:42Z,91206,419.0,28.0,106.0,60,Denver Health,4050,US,https://www.youtube.com/watch?v=jh9x6970ZcY,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCIRYBXDze5krPDzAEOxFGVA,P8s68ufJbOQ,"Joe Biden reacts as US coronavirus death toll passes 100,000",2020-05-28T12:16:01Z,50370,526.0,472.0,354.0,140,Guardian News,1290000,GB,https://www.youtube.com/watch?v=P8s68ufJbOQ,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCln_SCEd4JiGkHIUZd1VlXw,6kWZEA6On9U,COVID-19 and Post Viral Fatigue: Growing Recognition,2020-05-24T23:00:31Z,45786,996.0,20.0,585.0,833,RUN-DMC,14600,Unknown,https://www.youtube.com/watch?v=6kWZEA6On9U,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UC1a4RqaEpMsHja5dSlUE1mg,RHIvHGcx_uw,Tracking disease progression of COVID-19,2020-05-27T09:40:35Z,41519,261.0,21.0,14.0,359,Medmastery,78900,AT,https://www.youtube.com/watch?v=RHIvHGcx_uw,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCOaegTYfii7Gl9ytqZa8i_Q,cUAQvt91jZQ,How Long Are You Contagious with COVID-19? | UC San Diego Health,2020-05-28T17:15:01Z,38719,221.0,14.0,,94,UC San Diego Health,79900,US,https://www.youtube.com/watch?v=cUAQvt91jZQ,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCGAR1p-zHqYAKo2Y1EtMnrg,Lx8ZA130JgA,Covid-19 | Bien utiliser son masque,2020-05-25T08:37:35Z,39004,,,,132,Santé publique France,14600,Unknown,https://www.youtube.com/watch?v=Lx8ZA130JgA,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UC07-dOwgza1IguKA86jqxNA,hj3ZyN0FR84,Free COVID-19 online courses on OpenWHO,2020-05-26T12:46:57Z,36657,353.0,62.0,63.0,65,World Health Organization (WHO),610000,Unknown,https://www.youtube.com/watch?v=hj3ZyN0FR84,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UC53RGn66h410b5wkQlNvb3A,uJ6xjStrbOk,Sintomas Neurologicos Do Covid-19 (Coronavirus),2020-05-24T19:45:21Z,32681,1868.0,42.0,821.0,795,Dr. Willian Rezende - Regenerati Neurologia,246000,BR,https://www.youtube.com/watch?v=uJ6xjStrbOk,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCH1oRy1dINbMVp3UFWrKP0w,c16KoCXyxIw,"America mourns 100,000 people who have died from COVID-19 l GMA",2020-05-28T14:34:29Z,30320,291.0,111.0,658.0,255,Good Morning America,1910000,US,https://www.youtube.com/watch?v=c16KoCXyxIw,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UC07-dOwgza1IguKA86jqxNA,OFGiy6t7k5E,Breastfeeding during COVID-19,2020-05-29T11:53:32Z,28008,396.0,90.0,39.0,70,World Health Organization (WHO),610000,Unknown,https://www.youtube.com/watch?v=OFGiy6t7k5E,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCTzhhGyqne6ZAtQ9cjMvKoA,fGPQWTJ_umg,Edward 40 Hands during Coronavirus (Deleted Video),2020-05-28T14:35:29Z,23284,782.0,23.0,97.0,1347,Broderic,781,US,https://www.youtube.com/watch?v=fGPQWTJ_umg,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCATNzbTbfeoMhNonZGZmrhA,r4i4avKYOrw,5 Tips Kids Need to Know about Covid-19,2020-05-27T18:02:40Z,21962,127.0,11.0,7.0,65,Johns Hopkins Medicine,194000,US,https://www.youtube.com/watch?v=r4i4avKYOrw,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCl_XR87bbUpdH9cmsqHv6uA,76bEUwjLDT8,Stopping the COVID-19 racism (The importance of following the WHO guidelines on pandemic naming),2020-05-30T05:30:53Z,1459,116.0,1.0,448.0,273,The Way Forward SG,817,SG,https://www.youtube.com/watch?v=76bEUwjLDT8,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCt6hXG8sD5uzChQQVvnAZhA,ZVxRS56kClk,"COVID-19 Update - May 27th, 2020",2020-05-27T23:45:58Z,1360,10.0,2.0,2.0,130,cityofspokane,944,US,https://www.youtube.com/watch?v=ZVxRS56kClk,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCr2Hdpg-O5CUbCJ_V3wOhRQ,9tn_cdfgdkU,Covid-19: Procedure to Access a Classroom,2020-05-30T12:28:43Z,1200,31.0,2.0,0.0,265,KESVIISCHOOL,1020,Unknown,https://www.youtube.com/watch?v=9tn_cdfgdkU,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UCNgK6Ay-exYwsMxw6SwUy1Q,c4oPkoXRHCM,La salud cubana frente a la COVID-19,2020-05-30T00:11:02Z,854,27.0,0.0,1.0,7205,Mesa Redonda,19900,CU,https://www.youtube.com/watch?v=c4oPkoXRHCM,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UC0ltlJw1ixGE4p0t1Tf44wQ,zg_bt_Ks-zQ,Malam tanpa covid 19 share yuk ?...,2020-05-28T13:24:01Z,597,,,0.0,66,ran abadi,177,ID,https://www.youtube.com/watch?v=zg_bt_Ks-zQ,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-24-2020-05-31,UC2keppKwgfup72sSp8_boCQ,11fsajWsKZY,Coronavirus,2020-05-29T01:16:07Z,610,34.0,3.0,6.0,335,PeteLI66,1420,Unknown,https://www.youtube.com/watch?v=11fsajWsKZY,,,,,,,,,,,,,,21,,Not coded,Not coded,Not coded
2020-05-31-2020-06-07,UCarEovlrD9QY-fy-Z6apIDQ,nrKxOnNaGHc,How Coronavirus Broke America | Patriot Act with Hasan Minhaj | Netflix,2020-06-01T10:00:27Z,1984261,71374.0,2045.0,5952.0,1266,Patriot Act,1330000,US,https://www.youtube.com/watch?v=nrKxOnNaGHc,1.0,2.0,6.0,4.1,3.0,1.0,6.0,1.0,5.0,1.1,,,0.0,22,,Economy,Entertainment news,Not prevention
2020-05-31-2020-06-07,UCLXo7UDZvByw2ixzpQCufnA,2qdd7kirwIk,How deadly is Covid-19?,2020-06-04T12:29:40Z,1808484,41336.0,2214.0,3330.0,386,Vox,8590000,US,https://www.youtube.com/watch?v=2qdd7kirwIk,1.0,1.0,2.0,9.0,1.0,9.0,7.0,1.0,5.0,1.1,,,0.0,22,,Statistics and Modeling,Straight news,Not prevention
2020-05-31-2020-06-07,UCqVHGwQCmmGa2hjS7ydN4sQ,cVknsY2EICc,?COVID-19 [?][?]? ?Que se siente padecer de la enfermedad COVID-19? SINTOMAS DESDE EL DIA 1[?],2020-06-03T00:00:25Z,1467754,24242.0,2272.0,2041.0,1640,Dr. Luis Antonio Pacora Camargo,249000,PE,https://www.youtube.com/watch?v=cVknsY2EICc,2.0,,,,,,,,,,,,0.0,22,,Not coded,Not coded,Not coded
2020-05-31-2020-06-07,UCqnbDFdCpuN8CMEg0VuEBqA,a_58Q0H7KoI,Funeral Homes in Mexico Show Coronavirus' Hidden Death Toll | Coronavirus News,2020-06-05T13:30:00Z,1197073,9032.0,1911.0,2467.0,424,The New York Times,3100000,US,https://www.youtube.com/watch?v=a_58Q0H7KoI,1.0,1.0,7.1,5.0,3.0,9.0,5.0,9.0,2.0,1.1,,,0.0,22,,Politics and Blame,Straight news,Not prevention
2020-05-31-2020-06-07,UCeY0bbntWzzVIaj2z3QigXg,MhWlXGJwlPM,Protests Leave Little Space For Social Distancing As Coronavirus Rages On | NBC Nightly News,2020-05-31T23:54:32Z,1009481,3784.0,2034.0,4272.0,157,NBC News,3760000,US,https://www.youtube.com/watch?v=MhWlXGJwlPM,1.0,1.0,10.0,0.0,3.0,1.0,2.0,1.0,5.0,1.1,,,0.0,22,,Other,Straight news,Not prevention
2020-05-31-2020-06-07,UCqnbDFdCpuN8CMEg0VuEBqA,CCRiiBsnxkI,How India's Police Used a Pandemic to Boost Its Image | Coronavirus News,2020-06-01T23:00:02Z,983026,7712.0,2677.0,2265.0,427,The New York Times,3100000,US,https://www.youtube.com/watch?v=CCRiiBsnxkI,1.0,1.0,10.0,7.1,1.0,6.0,5.0,6.0,2.0,1.1,,,0.0,22,,Other,Straight news,Not prevention
2020-05-31-2020-06-07,UCdtXPiqI2cLorKaPrfpKc4g,5GXlFXqKwho,Howie Mandel Reveals How 'AGT' May Look Different Amid Coronavirus,2020-06-06T23:00:01Z,909240,5417.0,1438.0,1057.0,171,Entertainment Tonight,3370000,US,https://www.youtube.com/watch?v=5GXlFXqKwho,1.0,1.0,5.0,0.0,1.0,1.0,6.0,9.0,7.0,1.3,,,0.0,22,,Non-Physical Health,Straight news,Not prevention
2020-05-31-2020-06-07,UC0p5jTq6Xx_DosDFxVXnWaQ,7tziw5i3vy8,Covid-19: what's really going on in Russia? | The Economist,2020-06-05T18:39:13Z,891921,10002.0,1204.0,2604.0,572,The Economist,1570000,GB,https://www.youtube.com/watch?v=7tziw5i3vy8,1.0,1.0,7.2,0.0,3.0,8.0,7.0,9.0,7.0,1.1,,,1.0,22,,Politics and Blame,Straight news,Not prevention
2020-05-31-2020-06-07,UCiMg06DjcUk5FRiM3g5sqoQ,2jGvVbfaLiQ,CDC COVID-19 Response Promising Practices in Health Equity,2020-06-03T18:04:47Z,753886,1689.0,3579.0,0.0,3829,Centers for Disease Control and Prevention (CDC),475000,US,https://www.youtube.com/watch?v=2jGvVbfaLiQ,1.0,3.0,2.0,0.0,3.0,1.0,2.0,9.0,7.0,1.1,,only coded first 10 mins - first speaker is introduced after 10 mins,1.0,22,,Statistics and Modeling,Governments,Not prevention
2020-05-31-2020-06-07,UCqVHGwQCmmGa2hjS7ydN4sQ,ewkLCdt8GKM,?IVERMECTINA EN EL MANEJO DEL COVID-19? APRENDIENDO SOBRE ESTE FARMACO,2020-06-06T01:30:23Z,492873,9484.0,621.0,1350.0,1109,Dr. Luis Antonio Pacora Camargo,249000,PE,https://www.youtube.com/watch?v=ewkLCdt8GKM,2.0,,,,,,,,,,,,1.0,22,,Not coded,Not coded,Not coded
2020-05-31-2020-06-07,UCLXo7UDZvByw2ixzpQCufnA,uWYTaXWO2t0,Why tigers get coronavirus but your dog will be fine,2020-06-01T12:00:29Z,395547,11638.0,520.0,748.0,407,Vox,8590000,US,https://www.youtube.com/watch?v=uWYTaXWO2t0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,9.0,7.0,1.1,,,1.0,22,,Virus information,Straight news,Not prevention
2020-05-31-2020-06-07,UC9zqTTVeClpqMQ5CLuJdWtw,I9hu0lyEDKg,Quanto tempo uma pessoa leva pra se curar da covid-19? | Coronavirus #46,2020-06-05T09:00:07Z,371863,9584.0,243.0,790.0,47,Drauzio Varella,2530000,BR,https://www.youtube.com/watch?v=I9hu0lyEDKg,4.0,,,,,,,,,,,,1.0,22,,Not coded,Not coded,Not coded
2020-05-31-2020-06-07,UCY2hu_NT5NDbBU-HGxgqMuA,7Q1G08gyIbE,Salud o comida: la falta de alimentos para 2021 por el covid de la que avisan FAO y Banco Mundial,2020-06-01T20:30:09Z,324157,7568.0,403.0,910.0,471,El Confidencial,192000,ES,https://www.youtube.com/watch?v=7Q1G08gyIbE,2.0,,,,,,,,,,,,1.0,22,,Not coded,Not coded,Not coded
2020-05-31-2020-06-07,UC7c8mE90qCtu11z47U0KErg,MNS68IyfKvs,We test a home antibody kit for tracking Covid-19 transmission,2020-06-03T15:03:10Z,286672,1275.0,134.0,192.0,217,nature video,469000,UK,https://www.youtube.com/watch?v=MNS68IyfKvs,1.0,5.0,4.4,0.0,1.0,4.0,3.0,9.0,7.0,1.1,,,1.0,22,,Prevention and Action,Educational/YouTubers-professionals,Social distancing
2020-05-31-2020-06-07,UCw7Scb4p32TrLWnzzhOIEOQ,Oj1_IVFuf6Y,COVID-19: IgM Reagente e IgG Reagente,2020-06-03T10:33:32Z,189076,5628.0,120.0,828.0,404,DescomplicaMais,20500,BR,https://www.youtube.com/watch?v=Oj1_IVFuf6Y,4.0,,,,,,,,,,,,1.0,22,,Not coded,Not coded,Not coded
2020-05-31-2020-06-07,UCzwZNwPALKkvafocMMzPffA,2PFT4KHWsWQ,What to expect when you go for a COVID-19 test,2020-06-04T00:15:36Z,148142,558.0,77.0,,200,AHSChannel,10000,CA,https://www.youtube.com/watch?v=2PFT4KHWsWQ,1.0,3.0,4.4,0.0,1.0,2.0,5.0,9.0,7.0,1.1,,,1.0,22,,Prevention and Action,Governments,Social distancing
2020-05-31-2020-06-07,UC16niRr50-MSBwiO3YDb3RA,UVKAP-2atxs,Is China bolder after Covid-19? - BBC News,2020-06-06T11:06:01Z,132107,963.0,773.0,1632.0,204,BBC News,8210000,GB,https://www.youtube.com/watch?v=UVKAP-2atxs,1.0,1.0,7.8,10.0,3.0,8.0,6.0,3.0,2.0,1.1,,,1.0,22,,Politics and Blame,Straight news,Not prevention
2020-05-31-2020-06-07,UC_giJ3xlEL9jUF1YfJdzzuQ,5hu7_xIsCRg,An Introduction to COVID-19 Tests,2020-06-04T18:00:03Z,115612,,,,168,U.S. Food and Drug Administration,59000,US,https://www.youtube.com/watch?v=5hu7_xIsCRg,,,,,,,,,,,,,,22,,Not coded,Not coded,Not coded
